anime_id,name,genre,type,episodes,rating,members
3176,"Nessa no Haou Gandalla","Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",TV,26,6.15,637
17787,"Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film","Sci-Fi, Seinen",Special,1,6.15,705
2095,"Salamander","Adventure, Sci-Fi",OVA,3,6.15,597
2245,"Seraphim Call","Drama, Romance, Sci-Fi",TV,12,6.15,2434
2536,"Angelique: Shiroi Tsubasa no Memoire","Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",OVA,2,6.14,1871
3764,"Chouon Senshi Borgman 2: Shin Seiki 2058","Action, Demons, Sci-Fi, Shounen",OVA,3,6.14,319
2754,"Cleopatra D.C.","Action, Adventure, Sci-Fi",OVA,3,6.14,1074
3525,"Extra","Action, Dementia, Horror, Music, Sci-Fi",Music,1,6.14,2401
29517,"Kumi to Tulip","Kids, Sci-Fi",Movie,1,6.14,999
1155,"Melty Lancer","Adventure, Comedy, Sci-Fi, Space",OVA,6,6.14,1035
28715,"Rusty Nail","Action, Music, Sci-Fi",Music,1,6.14,417
3398,"Shin Hurricane Polymar","Action, Martial Arts, Sci-Fi, Super Power",OVA,2,6.14,752
25889,"Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan","Adventure, Comedy, Kids, Sci-Fi",Special,1,6.14,219
8939,"Bohemian Rhapsody","Music, Sci-Fi, Space",Music,1,6.13,3005
19581,"Houseki no Kuni","Fantasy, Sci-Fi, Seinen",ONA,1,6.13,1156
8130,"Mighty Orbots","Adventure, Comedy, Mecha, Sci-Fi",TV,13,6.13,210
7156,"Arei no Kagami: Way to the Virgin Space","Action, Adventure, Sci-Fi, Space",Movie,1,6.12,549
2775,"Genocyber","Action, Horror, Mecha, Psychological, Sci-Fi",OVA,5,6.12,12158
4917,"Ginga Tansa 2100-nen: Border Planet","Sci-Fi",Special,1,6.12,336
9978,"Kyouryuu Tankentai Born Free","Action, Sci-Fi",TV,25,6.12,236
2305,"Mobile Suit SD Gundam Mk III","Mecha, Parody, Sci-Fi",OVA,6,6.12,1805
23099,"Puchitto Gargantia Special","Comedy, Mecha, Sci-Fi",Special,1,6.12,1786
9829,"Yonimo Osoroshii Nihon Mukashibanashi","Dementia, Horror, Psychological",OVA,3,6.12,655
3060,"Dallos","Action, Mecha, Sci-Fi",OVA,4,6.11,2520
3258,"Lily C.A.T.","Horror, Sci-Fi, Space",Movie,1,6.11,2068
28815,"Bamboo Blade: CM Fanfu-Fufe-Fo","Comedy, Parody, Sci-Fi",Special,24,6.1,455
6985,"Buddha Saitan","Psychological, Romance, Supernatural",Movie,1,6.1,3824
7420,"Byulbyul Iyagi","Drama, Psychological",Movie,6,6.1,235
4460,"Kikumana","Dementia, Psychological",ONA,1,6.1,4723
9385,"Rokushin Gattai GodMars (1982)","Action, Mecha, Sci-Fi, Space",Movie,1,6.1,304
6718,"Yamato 2520","Action, Adventure, Military, Sci-Fi",OVA,3,6.1,726
8551,"Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan","Comedy, Sci-Fi, Shounen",Movie,1,6.09,576
3104,"Geisters: Fractions of the Earth","Action, Sci-Fi",TV,26,6.09,670
3630,"Miracle Shoujo Limit-chan","Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",TV,25,6.09,236
12135,"Ra/Radio Noise*Planet","Adventure, Psychological, Sci-Fi",OVA,1,6.09,595
2906,"Rokushin Gattai GodMars: Juunanasai no Densetsu","Action, Mecha, Sci-Fi, Space",OVA,1,6.09,408
4264,"Ultraviolet: Code 044","Action, Sci-Fi",TV,12,6.09,3784
8181,"Adachi-ga Hara","Sci-Fi",Movie,1,6.08,516
294,"Divergence Eve","Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.08,7833
8252,"Getter Robo (Movie)","Action, Mecha, Sci-Fi, Shounen",Movie,1,6.08,527
31064,"Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue","Action, Sci-Fi",ONA,1,6.08,1348
321,"Najica Dengeki Sakusen","Action, Comedy, Ecchi, Sci-Fi",TV,12,6.08,9605
9239,"Scoopers","Action, Sci-Fi",OVA,1,6.08,195
5293,"Time Slip Ichimannen: Prime Rose","Action, Adventure, Drama, Romance, Sci-Fi",Special,1,6.08,584
12881,"Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA","Comedy, Drama, Harem, Romance, Sci-Fi",OVA,4,6.08,550
8707,"Wakusei Robo Danguard Ace tai Konchuu Robot Gundan","Mecha, Sci-Fi",Movie,1,6.08,232
1769,"Oh! Super Milk-chan","Action, Comedy, Parody, Sci-Fi",TV,12,6.07,2757
12851,"Ultraman USA","Action, Adventure, Sci-Fi",Movie,1,6.07,243
7953,"Defend Love","Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1,6.06,1162
858,"Gunparade Orchestra","Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",TV,24,6.06,2816
28991,"Ninja &amp; Soldier","Psychological",Movie,1,6.06,166
1711,"Ryuusei Sentai Musumet","Adventure, Comedy, Ecchi, Romance, Sci-Fi",TV,13,6.06,1331
1226,"Seihou Tenshi Angel Links","Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space",TV,13,6.06,4817
7257,"Shijin no Shougai","Drama, Fantasy, Psychological",Movie,1,6.06,541
9274,"Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!","Action, Mecha, Sci-Fi, Super Power",Movie,1,6.05,389
1227,"Shuten Douji","Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural",OVA,4,6.05,1036
366,"AIKa","Action, Adventure, Comedy, Ecchi, Sci-Fi",OVA,7,6.04,17545
1351,"Angel Cop","Action, Police, Sci-Fi",OVA,6,6.04,5663
2607,"Birth","Action, Adventure, Comedy, Sci-Fi",OVA,1,6.04,2129
2292,"Bouken! Iczer 3","Action, Adventure, Sci-Fi",OVA,6,6.04,1218
5918,"Deimos no Hanayome: Ran no Kumikyoku","Demons, Drama, Fantasy, Horror, Magic, Mystery, Psychological, Shoujo, Supernatural",OVA,1,6.04,2030
2065,"Gall Force: New Era","Action, Mecha, Military, Sci-Fi, Space",OVA,2,6.04,950
11043,"Install Pilot","Action, Sci-Fi, Shounen",Special,1,6.04,456
3480,"Nayuta","Action, Sci-Fi, Shoujo",OVA,1,6.04,549
32961,"Regalia: The Three Sacred Stars","Action, Mecha, Sci-Fi",TV,13,6.03,16766
17965,"Tetsuwan Atom: Ao Kishi no Kan","Action, Mecha, Sci-Fi",Movie,1,6.04,282
9528,"Transformers Superlink Special","Adventure, Kids, Mecha, Sci-Fi, Shounen",Special,1,6.04,418
6800,"Transformers: Scramble City","Action, Mecha, Sci-Fi, Shounen",OVA,1,6.04,792
2882,"Anime Oyako Gekijou","Adventure, Fantasy, Historical, Kids, Sci-Fi",TV,26,6.03,1074
2527,"Kotetsu no Daibouken","Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",OVA,2,6.03,1420
1245,"Shihaisha no Tasogare","Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",OVA,1,6.03,4377
31790,"Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari","Comedy, Mecha, Police, Sci-Fi",TV,12,6.02,37993
56,"Avenger","Adventure, Fantasy, Sci-Fi, Shounen",TV,13,6.02,12286
1665,"Babel Nisei (1992)","Action, Mecha, Sci-Fi",OVA,4,6.02,1074
3763,"Chouon Senshi Borgman: Lovers Rain","Action, Demons, Sci-Fi, Shounen",Movie,1,6.02,404
2382,"Firestorm","Action, Mecha, Military, Sci-Fi",TV,26,6.02,615
1623,"G-On Riders","Action, Comedy, School, Sci-Fi",TV,13,6.02,2606
1643,"Sailor Victory","Action, Comedy, Mecha, Sci-Fi",OVA,2,6.02,801
1625,"Soul Link Special","Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space",Special,1,6.02,1973
6189,"Baton","Adventure, Sci-Fi",Movie,3,6.01,1482
32139,"DušaN","Music, Psychological",Music,1,6.01,419
8706,"SOS TV Walpurgis Night Fever","Comedy, Sci-Fi",ONA,11,6.01,422
5090,"Techno Police 21C","Action, Mecha, Police, Sci-Fi",Movie,1,6.01,402
10701,"Ulysses 31 Pilot","Action, Adventure, Sci-Fi, Space",Special,1,6.01,218
7139,"Gdleen","Fantasy, Sci-Fi",OVA,1,6,408
12133,"Sekai Kei Sekai Ron","Psychological, Sci-Fi",OVA,1,6,644
9409,"D-1 Devastator","Mecha, Sci-Fi",OVA,2,5.99,320
1220,"Hoshizora Kiseki","Romance, Sci-Fi",ONA,1,5.99,7674
33508,"Si Ling Bianma: Zhi Shijie Caozong Zhe","Fantasy, Game, Horror, Mystery, Parody, Psychological",ONA,12,5.99,563
3820,"Space Station No.9","Music, Sci-Fi",Music,1,5.99,1629
15795,"Beast Saga","Action, Kids, Sci-Fi, Shounen",TV,38,5.98,861
26079,"Donyatsu Specials","Comedy, Sci-Fi, Seinen",Special,2,5.98,231
3235,"Magma Taishi","Action, Sci-Fi, Shounen, Space, Super Power",OVA,13,5.98,421
1790,"Tactical Roar Special","Action, Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,5.98,1252
6792,"Mobile Suit SD Gundam Mk V","Comedy, Mecha, Parody, Sci-Fi",OVA,3,5.97,1294
1154,"Mother: Saigo no Shoujo Eve","Adventure, Drama, Sci-Fi",Movie,1,5.97,697
32256,"Mahou no Tenshi Creamy Mami: Zutto Kitto Motto","Fantasy, Magic, Music, Romance, School, Sci-Fi, Shoujo",Music,1,5.96,129
7122,"Dai Yamato Zero-gou","Sci-Fi, Space",OVA,5,5.95,566
2600,"Juusenki L-Gaim II: Farewell My Lovely + Pentagona Doors","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",OVA,1,5.95,375
1620,"MAPS","Adventure, Comedy, Sci-Fi",OVA,4,5.95,1007
5907,"Mujigen Hunter Fandora","Adventure, Fantasy, Sci-Fi",OVA,3,5.95,688
1767,"Psycho Diver: Mashou Bosatsu","Horror, Psychological, Sci-Fi",OVA,1,5.95,2137
2346,"Koroshiya 1 The Animation: Episode 0","Action, Dementia, Drama, Horror, Martial Arts, Psychological, Seinen",OVA,1,5.94,5704
3152,"Down Load: Namu Amida Butsu wa Ai no Uta","Action, Adventure, Psychological, Sci-Fi",OVA,1,5.93,740
832,"Ginsoukikou Ordian","Mecha, Sci-Fi",TV,24,5.93,1304
3390,"Hoshi no Umi no Amuri","Adventure, Fantasy, Sci-Fi",OVA,3,5.93,2443
2080,"Majokko Club Yoningumi: A Kuukan kara no Alien X","Action, Comedy, Magic, Parody, Sci-Fi",OVA,1,5.92,441
2261,"Malice@Doll","Horror, Psychological, Sci-Fi",OVA,3,5.92,1739
9708,"Mobile Suit Gundam ZZ: Gundam Frag.","Action, Mecha, Military, Sci-Fi",OVA,2,5.92,2058
3192,"Tobira wo Akete","Action, Adventure, Fantasy, Sci-Fi",Movie,1,5.92,894
1664,"Babel Nisei (2001)","Action, Adventure, Mystery, Sci-Fi, Shounen, Supernatural",TV,13,5.91,1502
4318,"Ryuu Seiki","Action, Demons, Fantasy, Sci-Fi",OVA,2,5.91,897
11735,"Coluboccoro","Fantasy, Sci-Fi",OVA,1,5.89,1081
3499,"DinoZone","Adventure, Sci-Fi, Shounen",OVA,5,5.9,636
27503,"Karen Senki","Action, Sci-Fi",ONA,11,5.9,8697
5270,"All That Gundam","Action, Mecha, Sci-Fi",Special,1,5.89,2760
30382,"Aquarion Logos","Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,5.89,11756
24637,"G-On Riders Special","Comedy, Ecchi, Sci-Fi",Special,1,5.89,302
4540,"Gundam: Mission to the Rise","Action, Mecha, Sci-Fi",Special,1,5.89,2710
574,"Rean no Tsubasa","Fantasy, Mecha, Sci-Fi",ONA,6,5.89,2228
12399,"Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold","Action, Sci-Fi",OVA,1,5.89,199
31710,"Divine Gate","Action, Fantasy, Sci-Fi",TV,12,5.88,83271
8526,"Honey Tokyo","Sci-Fi",ONA,1,5.88,1410
2599,"Juusenki L-Gaim I: Pentagona Window + Lady Gyabure","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",OVA,1,5.88,409
15391,"Kagaku na Yatsura","Comedy, Ecchi, Romance, School, Sci-Fi, Seinen",OVA,1,5.88,10812
5492,"Platonic Chain: Web","Sci-Fi, Slice of Life",Special,1,5.88,322
1712,"Shin Seiki Den Mars","Mecha, Sci-Fi, Shounen",TV,13,5.88,556
1743,"Super Milk-chan","Action, Comedy, Parody, Sci-Fi",TV,14,5.88,2476
12723,"Loups=Garous Pilot","Mystery, Sci-Fi, Thriller",Special,1,5.87,622
5372,"Aura Battler Dunbine OVA","Adventure, Mecha, Sci-Fi",OVA,3,5.86,972
23259,"Gundam: G no Reconguista","Action, Mecha, Sci-Fi, Space",TV,26,5.86,16538
23595,"Seihou Tenshi Angel Links Special","Comedy, Sci-Fi, Space",Special,1,5.86,310
3430,"Blame! Prologue","Action, Mecha, Sci-Fi",OVA,2,5.85,4703
29585,"Chikotan","Music, Psychological",Movie,1,5.87,145
3821,"Portable Kuukou","Music, Sci-Fi",Music,1,5.85,1515
2522,"Rakushou! Hyper Doll","Adventure, Comedy, Magic, Sci-Fi, Shounen",OVA,2,5.85,937
4967,"Choujin Locke: Mirror Ring","Action, Sci-Fi, Super Power",OVA,1,5.84,391
5878,"Love Position: Halley Densetsu","Fantasy, Sci-Fi",OVA,1,5.84,398
4929,"Next Senki Ehrgeiz","Action, Mecha, Sci-Fi",TV,12,5.84,472
10373,"Soul Link Picture Drama","Romance, Sci-Fi",Special,3,5.84,603
11087,"Awake","Action, Mecha, Parody, Sci-Fi",Special,2,5.83,276
1936,"Misute♡naide Daisy","Comedy, Romance, Sci-Fi",TV,12,5.83,720
30920,"Utopa","Sci-Fi",Movie,1,5.83,590
9053,"Ice Movie","Action, Military, Sci-Fi",Movie,1,5.82,804
611,"Platonic Chain","Sci-Fi, Slice of Life",TV,24,5.82,1091
16251,"Shinkai no Kantai: Submarine 707","Action, Adventure, Military, Sci-Fi",OVA,1,5.82,299
6038,"Transformers Zone","Mecha, Sci-Fi",OVA,1,5.82,791
1442,"Alexander Senki","Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural",TV,13,5.81,4014
9629,"Cyborg 009: The Reopening","Action, Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.81,971
1831,"Iczer-Girl Iczelion","Action, Adventure, Sci-Fi",OVA,2,5.81,1194
2078,"Landlock","Adventure, Fantasy, Sci-Fi",OVA,2,5.81,965
619,"Ninja Ryuukenden","Adventure, Demons, Drama, Sci-Fi, Shounen, Supernatural, Thriller",OVA,1,5.81,2281
2767,"Taneyamagahara no Yoru","Fantasy, Kids, Psychological, Slice of Life",Movie,1,5.81,2428
6947,"Uchurei!","Comedy, Sci-Fi, Slice of Life",TV,12,5.81,864
1411,"VS Knight Lamune &amp; 40 Fresh","Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,6,5.81,1381
2056,"Cosmo Police Justy","Action, Sci-Fi, Shounen, Space, Super Power, Supernatural",OVA,1,5.8,970
13693,"Ippatsu Hicchuu!! Devander","Action, Mecha, Parody, Sci-Fi, Super Power",OVA,1,5.8,316
17293,"Love Like Aliens","Action, Music, Sci-Fi",Music,1,5.8,567
32438,"Mayoiga","Drama, Horror, Mystery, Psychological",TV,12,5.8,117090
10735,"Planetes Picture Drama","Comedy, Sci-Fi, Space",Special,9,5.8,1205
2094,"Relic Armor Legaciam","Action, Mecha, Sci-Fi",OVA,1,5.8,686
5053,"Ai City","Action, Sci-Fi, Super Power",Movie,1,5.79,1513
2837,"Ariel Deluxe","Action, Comedy, Mecha, Sci-Fi",OVA,2,5.79,615
3684,"Dimension Loop","Sci-Fi",OVA,1,5.79,1805
32618,"Hietsuki Bushi","Fantasy, Music, Sci-Fi",Music,1,5.79,103
4058,"Makyou Gaiden Le Deus","Action, Adventure, Mecha, Sci-Fi",OVA,1,5.79,671
816,"Nanako Kaitai Shinsho","Comedy, Mecha, Military, Sci-Fi",OVA,6,5.79,6733
10463,"Exper Zenon","Action, Sci-Fi",Movie,1,5.78,623
11661,"Robo to Shoujo (Kari)","Action, Comedy, Mecha, Sci-Fi",ONA,9,5.78,1031
5237,"Compiler Festa","Action, Drama, Sci-Fi",OVA,1,5.77,455
11269,"Maken Liner 0011 Henshin Seyo!","Action, Mecha, Sci-Fi",Movie,1,5.77,238
25891,"Stitch to Suna no Wakusei","Adventure, Comedy, Kids, Sci-Fi",Special,1,5.77,198
1811,"Bounty Dog: Getsumen no Ibu","Action, Sci-Fi, Space",OVA,2,5.75,1752
1611,"Galerians: Rion","Adventure, Drama, Horror, Military, Mystery, Psychological, Sci-Fi, Shounen, Supernatural",OVA,3,5.74,2002
1759,"Jigen Sengokushi: Kuro no Shishi - Jinnai-hen","Action, Adventure, Historical, Sci-Fi, Shounen",OVA,1,5.74,1950
23835,"Moonrakers","Drama, Sci-Fi, Space",ONA,1,5.73,1013
354,"UG☆Ultimate Girls","Comedy, Ecchi, Magic, Sci-Fi",TV,12,5.73,6025
6390,"R20: Ginga Kuukou","Sci-Fi",Special,1,5.72,563
1244,"Ankoku Shindenshou Takegami","Action, Drama, Mecha, Sci-Fi, Supernatural",OVA,3,5.71,912
2053,"Capricorn","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,1,5.71,1207
4150,"Cosmos Pink Shock","Comedy, Parody, Sci-Fi, Space",OVA,1,5.71,981
2785,"OZ","Action, Drama, Military, Sci-Fi, Shoujo",OVA,2,5.71,720
1027,"Psychic Force","Action, Sci-Fi, Shounen, Super Power",OVA,2,5.71,1069
1338,"Shin Megami Tensei: Tokyo Mokushiroku","Action, Horror, Sci-Fi",OVA,2,5.71,2871
12501,"Ai Mai! Moe Can Change!","Comedy, Sci-Fi",OVA,1,5.7,4953
10780,"Dead Heat","Action, Mecha, Sci-Fi, Sports",OVA,1,5.69,495
24123,"Kaette Kita Top wo Nerae! Kagaku Kouza","Comedy, Mecha, Sci-Fi",Special,2,5.7,864
21663,"Last Orders","Action, Samurai, Sci-Fi",Special,1,5.7,395
3070,"Wakusei Daikaiju Negadon","Action, Fantasy, Mecha, Military, Sci-Fi, Space",Movie,1,5.7,812
2453,"Dennou Sentai Voogie&#039;s★Angel","Action, Drama, Mecha, Military, Sci-Fi",OVA,3,5.69,1132
1160,"Gundress","Action, Mecha, Sci-Fi",Movie,1,5.69,2005
6978,"Kyoufu Densetsu Kaiki! Frankenstein","Drama, Horror, Sci-Fi",Special,1,5.69,578
2058,"Delpower X Bakuhatsu Miracle Genki!","Action, Comedy, Mecha, Parody, School, Sci-Fi",OVA,1,5.68,644
3661,"Joker: Marginal City","Action, Romance, Sci-Fi",OVA,1,5.68,533
8297,"Planzet","Action, Mecha, Sci-Fi",Movie,1,5.68,2923
1667,"Barom One","Action, Sci-Fi, Shounen, Supernatural",TV,13,5.67,772
1105,"Digital Juice","Comedy, Psychological",OVA,6,5.66,3880
29515,"Happy ComeCome","Comedy, Sci-Fi, Slice of Life",Movie,1,5.65,758
1820,"Power Dolls","Action, Adventure, Mecha, Sci-Fi",OVA,2,5.65,921
9662,"Timing","Horror, Psychological",ONA,1,5.65,558
2839,"Ariel Visual","Action, Comedy, Mecha, Sci-Fi",OVA,2,5.64,653
2622,"Big Wars: Kami Utsu Akaki Kouya ni","Action, Military, Sci-Fi, Space",OVA,1,5.64,1512
1640,"Angel&#039;s Feather","Drama, Fantasy, Romance, Sci-Fi, Shoujo, Shounen Ai, Supernatural",OVA,2,5.62,14248
13479,"Uchuu Kyoudai: Apo&#039;s Dream","Comedy, Sci-Fi, Space",OVA,1,5.62,2323
3429,"Blame! Special","Mecha, Sci-Fi",Special,1,5.61,4087
2258,"Choro Q Dagram","Comedy, Mecha, Sci-Fi, Shounen",Movie,1,5.61,403
10801,"Copihan","Comedy, School, Sci-Fi",ONA,7,5.61,6167
2482,"Good Morning Althea","Action, Mecha, Sci-Fi",OVA,1,5.61,830
10105,"Bavi Stock","Action, Adventure, Fantasy, Sci-Fi",OVA,2,5.6,357
9170,"Kimi ga Nozomu Eien: Gundam Parody","Mecha, Parody, Sci-Fi, Space",Special,1,5.6,4159
2455,"Prayers","Sci-Fi",OVA,2,5.59,952
2364,"Virus: Virus Buster Serge","Action, Adventure, Mecha, Police, Sci-Fi",TV,12,5.59,2250
7511,"Worku","Fantasy, Psychological",ONA,2,5.59,216
1252,"Fushigi no Umi no Nadia: Original Movie","Action, Adventure, Drama, Historical, Mystery, Romance, Sci-Fi",Movie,1,5.58,3644
21471,"Mirai Koushi Harima SACLA","Music, Sci-Fi",ONA,1,5.58,577
19481,"Juujika You and I","Mecha, Music, Sci-Fi",Music,1,5.56,244
2003,"Tokyo Vice","Action, Mecha, Mystery, Sci-Fi",OVA,1,5.56,711
17048,"Choujin Locke Special","Action, Sci-Fi, Super Power",Special,1,5.55,171
10104,"Loups=Garous Picture Drama","Mystery, Sci-Fi",Special,1,5.55,1041
3817,"Space Travelers The Animation","Sci-Fi, Space",OVA,1,5.55,358
1627,"Choushin Hime Dangaizer 3","Adventure, Ecchi, Mecha, Sci-Fi",OVA,4,5.53,919
1772,"Seishoujo Kantai Virgin Fleet","Fantasy, Military, School, Sci-Fi",OVA,3,5.53,892
7258,"Tabi","Fantasy, Psychological",Movie,1,5.53,558
19977,"The Impression of First Gundam","Action, Mecha, Military, Sci-Fi, Space",Special,1,5.53,585
2941,"Elysium","Action, Mecha, Sci-Fi",Movie,1,5.52,950
2521,"Haja Kyosei G Dangaiou","Action, Mecha, Sci-Fi",TV,13,5.52,1377
8710,"SOS TV Walpurgis Night Fever Episode 0","Comedy, Sci-Fi",Special,1,5.51,542
19279,"Pony Metal U-GAIM Promotion Film","Action, Mecha, Music, Parody, Sci-Fi",Special,1,5.5,298
3772,"Saiko Robot Kombock","Mecha, Sci-Fi",TV,25,5.5,2399
1515,"Sentou Yousei Shoujo Tasukete! Mave-chan","Comedy, Parody, Sci-Fi, Shounen, Super Power",OVA,1,5.5,2100
2088,"Nora","Adventure, Sci-Fi, Space",OVA,1,5.49,486
19171,"Sanjougattai Transformers Go!","Mecha, Sci-Fi, Shounen",OVA,10,5.49,256
20547,"Top wo Nerae 2! Kagaku Kouza","Sci-Fi",Special,3,5.49,737
2147,"Call Me Tonight","Comedy, Horror, Romance, Sci-Fi",OVA,1,5.48,3777
3026,"Compiler","Comedy, Drama, Romance, Sci-Fi",OVA,2,5.47,1028
6939,"Eien no Hou","Fantasy, Sci-Fi",Movie,1,5.47,581
1819,"Daimajuu Gekitou: Hagane no Oni","Horror, Mecha, Sci-Fi",OVA,1,5.45,1112
3596,"Lightning Trap: Leina &amp; Laika","Action, Sci-Fi",OVA,1,5.45,406
25393,"Master of Torque 2","Action, Sci-Fi",ONA,1,5.45,329
1059,"Mutant Turtles: Choujin Densetsu-hen","Action, Adventure, Comedy, Sci-Fi, Super Power",OVA,2,5.45,1660
2983,"Digital Devil Story: Megami Tensei","Adventure, Demons, Drama, Fantasy, Horror, Mystery, Psychological, School, Supernatural",OVA,1,5.42,2660
1285,"Soukihei MD Geist","Mecha, Military, Sci-Fi",OVA,1,5.42,7802
10954,"Toei Robot Girls","Mecha, Parody, Sci-Fi",ONA,1,5.42,1208
1528,"Bishoujo Yuugekitai Battle Skipper","Comedy, Mecha, Sci-Fi",OVA,3,5.41,883
28305,"Broots","Mecha, Sci-Fi",Special,1,5.41,132
1705,"Genma Taisen: Shinwa Zenya no Shou","Adventure, Drama, Horror, Sci-Fi, Shounen, Supernatural",TV,13,5.41,798
7060,"Ring of Gundam","Mecha, Sci-Fi, Space",Special,1,5.41,2411
32289,"Anison Nippon","Action, Sci-Fi",ONA,1,5.4,209
3463,"A.LI.CE","Sci-Fi",Movie,1,5.38,1034
16389,"Komachi to Dangorou","Adventure, Comedy, Kids, Sci-Fi",ONA,2,5.38,215
8935,"Nekketsu Uchuujin","Comedy, Sci-Fi",ONA,1,5.37,832
3882,"Seijuuki Cyguard","Mecha, Sci-Fi, Supernatural",OVA,1,5.37,1632
28531,"Ai Tenchi Muyou! Recaps","Comedy, Sci-Fi, Shounen",Special,10,5.36,2434
15045,"Litchi DE Hikari Club","Comedy, Drama, Horror, Psychological, Romance",TV,8,5.36,7597
537,"Tekken","Action, Adventure, Martial Arts, Sci-Fi",OVA,2,5.35,9687
9509,"Yami no Purple Eye","Horror, Music, Mystery, Psychological, Shoujo, Supernatural",Music,1,5.35,500
30850,"UFO Gakuen no Himitsu","Sci-Fi, Space",Movie,1,5.34,1351
33512,"Animegatari x Ghost in the Shell Collab Eizou","Comedy, Sci-Fi",ONA,1,5.33,580
1833,"Hyper-Psychic Geo Garaga","Action, Adventure, Sci-Fi",Movie,1,5.33,674
2362,"Run=Dim","Action, Mecha, Sci-Fi",TV,13,5.32,1017
33113,"Scared Rider Xechs","Adventure, Harem, Romance, Sci-Fi",TV,12,5.32,12594
2219,"Ryokunohara Meikyuu","Dementia, Drama, Psychological, Romance, Shounen Ai",OVA,1,5.3,2084
29904,"Yellow","Psychological",Movie,1,5.3,144
1355,"Makyuu Senjou","Action, Sci-Fi",OVA,2,5.28,422
33493,"Promised Town","Action, Mecha, Sci-Fi",ONA,1,5.28,218
2262,"Sin: The Movie","Action, Horror, Police, Sci-Fi, Shounen, Supernatural",OVA,1,5.27,3117
681,"Tenbatsu Angel Rabbie☆","Comedy, Magic, Sci-Fi",OVA,1,5.27,1192
1287,"Odin: Koushi Hansen Starlight","Action, Adventure, Drama, Sci-Fi",Movie,1,5.26,1408
6281,"Asylum Session","Sci-Fi, Seinen",Movie,1,5.25,2678
23387,"Master of Torque","Action, Sci-Fi",ONA,4,5.25,693
33871,"Estima: Sense of Wonder","Comedy, Historical, Sci-Fi",ONA,13,5.24,127
1560,"Choujin Gakuen Gowcaizer: The Voltage Fighters","Action, Ecchi, Martial Arts, Sci-Fi, Shounen",OVA,3,5.23,1627
18795,"Dagram vs. Round-Facer","Mecha, Sci-Fi, Space",Special,1,5.22,229
33434,"Heybot!","Comedy, Kids, Sci-Fi",TV,Unknown,5.22,691
23053,"Nisou no Kuzu","Psychological",Movie,1,5.22,265
13669,"Owari no Chronicle","Action, Adventure, Fantasy, Sci-Fi",Special,1,5.22,1623
5322,"Mugen Kouro","Action, Sci-Fi, Space",ONA,4,5.21,891
32247,"Tekkon Kinkreet Pilot","Action, Adventure, Psychological, Supernatural",Special,1,5.2,345
2310,"Chou Kidou Densetsu DinaGiga","Mecha, Sci-Fi",OVA,2,5.19,596
11411,"Hell Target","Horror, Sci-Fi, Space",OVA,1,5.18,629
18841,"PES: Peace Eco Smile - Drive your Heart","Cars, Romance, Sci-Fi",ONA,1,5.16,449
17659,"Gunnm 3D Special","Action, Sci-Fi, Sports",OVA,1,5.15,1014
9221,"Kanzen Shouri Daiteiou","Action, Adventure, Kids, Mecha, Sci-Fi",OVA,1,5.15,333
3252,"Super Express Mazinger 7","Mecha, Sci-Fi",Movie,1,5.15,362
1286,"MD Geist II: Death Force","Mecha, Military, Sci-Fi",OVA,1,5.14,4344
3960,"Armored Core: Fort Tower Song","Action, Mecha, Sci-Fi",ONA,1,5.13,903
765,"Chou Henshin Cosprayers Specials","Adventure, Comedy, Magic, Sci-Fi",Special,3,5.13,1480
22427,"Computer Obaachan","Adventure, Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.13,161
112,"Chou Henshin Cosprayers","Action, Adventure, Comedy, Ecchi, Fantasy, Magic, Sci-Fi, Super Power",TV,8,5.11,5555
